Term,Coll,Dept,SUBJ,CATNUM,SEC,BGN UNITS,GD UNITS,Count,NR-COUNT,INTERNATIONAL COUNT,XE COUNT,TOTAL,UNITS,LVL,GE
2209,BE,CIS,CIS,5980,1,0,3,3,0,2,0,3,1,3,
2209,BE,CIS,CIS,5980,1,0,2,2,1,0,0,2,1,3,
2209,BE,CIS,CIS,5980,1,0,0,0,0,0,0,0,1,3,
2209,BE,CIS,CIS,5980,2,0,0,0,0,0,0,0,1,3,
2209,BE,ECON,ECON,2010,80,0,0,0,0,0,16,16,3,1,
2209,BE,ECON,ECON,2010,81,0,0,0,0,0,13,13,3,1,
2209,BE,ECON,ECON,2020,80,0,0,0,0,0,9,9,3,1,
2209,BE,ECON,ECON,2020,80,0,0,0,0,0,12,12,3,1,
2209,BE,ECON,ECON,3030,80,0,0,0,0,0,15,15,3,2,
2209,BE,ECON,ECON,3060,80,0,0,0,0,0,17,17,3,2,
2209,BE,ECON,ECON,3060,80,0,0,0,0,0,24,24,3,2,
2209,BE,ECON,ECON,3090,80,0,0,0,0,0,23,23,3,2,
2209,BE,ECON,ECON,3090,80,0,0,0,0,0,13,13,3,2,
2209,BE,ECON,ECON,4110,80,0,0,0,0,0,15,15,3,2,
2209,BE,ECON,ECON,4140,80,0,0,0,0,0,13,13,3,2,
2209,BE,ECON,ECON,4620,80,0,0,0,0,0,7,7,3,2,
2209,BE,ECON,ECON,4990,1,0,0,0,0,0,0,0,1,2,
2209,BE,ECON,ECON,4990,1,0,0,0,0,0,0,0,1,2,
2209,BE,ECON,ECON,4990,2,0,0,0,0,0,0,0,2,2,
2209,BE,ECON,ECON,4990,2,0,0,0,0,0,0,0,2,2,
2209,BE,ECON,ECON,4990,3,0,0,0,0,0,0,0,3,2,
2209,BE,ECON,ECON,4990,3,0,0,0,0,0,0,0,3,2,
2209,BE,ECON,ECON,5600,1,0,18,6,1,0,0,6,3,3,
2209,BE,ECON,ECON,5610,1,0,18,6,1,0,0,6,3,3,
2209,BE,ECON,ECON,5910,1,0,12,4,1,1,0,4,3,3,
2209,BE,ECON,ECON,5910,1,0,12,4,0,0,0,4,3,3,
2209,BE,ECON,ECON,5980,1,0,2,2,0,0,0,2,1,3,
2209,BE,ECON,ECON,5980,1,0,0,0,0,0,0,0,1,3,
2209,BE,ECON,ECON,5990A,1,0,2,1,0,0,0,1,2,3,
2209,BE,ECON,ECON,5990A,1,0,8,4,0,0,0,4,2,3,
2209,BE,ECON,ECON,5990A,1,0,0,0,0,0,0,0,2,3,
2209,BE,ECON,ECON,5990B,1,0,6,3,0,0,0,3,2,3,
2209,BE,ECON,ECON,5990B,1,0,4,2,0,0,0,2,2,3,
2209,BE,ECON,ECON,5990B,1,0,0,0,0,0,0,0,2,3,
2209,BE,FIN,FIN,3030,80,0,0,0,0,0,30,30,3,2,
2209,BE,FIN,FIN,3030,82,0,0,0,0,0,13,13,3,2,
2209,BE,FIN,FIN,3250,80,0,0,0,0,0,27,27,3,2,
2209,BE,FIN,FIN,3320,80,0,0,0,0,0,23,23,3,2,
2209,BE,FIN,FIN,3350,80,0,0,0,0,0,24,24,3,2,
2209,BE,FIN,FIN,3980,1,0,0,0,0,0,0,0,1,2,
2209,BE,FIN,FIN,3980,2,0,0,0,0,0,0,0,2,2,
2209,BE,FIN,FIN,3980,3,0,0,0,0,0,0,0,3,2,
2209,BE,FIN,FIN,4030,80,0,0,0,0,0,13,13,3,2,
2209,BE,FIN,FIN,4370,80,0,0,0,0,0,22,22,3,2,
2209,BE,FIN,FIN,4470,1,12,0,4,0,1,0,4,3,2,
2209,BE,FIN,FIN,4980,1,0,0,0,0,0,0,0,1,2,
2209,BE,FIN,FIN,4980,2,0,0,0,0,0,0,0,2,2,
2209,BE,FIN,FIN,4980,3,0,0,0,0,0,0,0,3,2,
2209,BE,FIN,FIN,5310,1,0,27,9,1,2,0,9,3,3,
2209,BE,FIN,FIN,5330,1,0,21,7,1,2,0,7,3,3,
2209,BE,MGMT,MGMT,3060,80,0,0,0,0,0,18,18,3,2,
2209,BE,MGMT,MGMT,3060,81,0,0,0,0,0,20,20,3,2,
2209,BE,MGMT,MGMT,3060,82,0,0,0,0,0,25,25,3,2,
2209,BE,MGMT,MGMT,3060,83,0,0,0,0,0,13,13,3,2,
2209,BE,MGMT,MGMT,3070,80,0,0,0,0,0,6,6,3,2,
2209,BE,MGMT,MGMT,3070,81,0,0,0,0,0,15,15,3,2,
2209,BE,MGMT,MGMT,3070,81,0,0,0,0,0,9,9,3,2,
2209,BE,MGMT,MGMT,3070,83,0,0,0,0,0,21,21,3,2,
2209,BE,MGMT,MGMT,3070,83,0,0,0,0,0,6,6,3,2,
2209,BE,MGMT,MGMT,3070,84,0,0,0,0,0,16,16,3,2,
2209,BE,MGMT,MGMT,3080,80,0,0,0,0,0,13,13,3,2,
2209,BE,MGMT,MGMT,3080,80,0,0,0,0,0,8,8,3,2,UD C
2209,BE,MGMT,MGMT,3080,82,0,0,0,0,0,30,30,3,2,
2209,BE,MGMT,MGMT,3080,83,0,0,0,0,0,7,7,3,2,
2209,BE,MGMT,MGMT,4101,80,0,0,0,0,0,14,14,3,2,
2209,BE,MGMT,MGMT,4102,80,0,0,0,0,0,28,28,3,2,
2209,BE,MGMT,MGMT,4105,80,0,0,0,0,0,18,18,3,2,
2209,BE,MGMT,MGMT,4106,80,0,0,0,0,0,26,26,3,2,
2209,BE,MGMT,MGMT,4108,81,0,0,0,0,0,27,27,3,2,
2209,BE,MGMT,MGMT,4154,80,0,0,0,0,0,15,15,3,2,
2209,BE,MGMT,MGMT,4300,1,27,0,9,0,1,0,9,3,2,
2209,BE,MGMT,MGMT,4335,1,24,0,8,0,0,0,8,3,2,
2209,BE,MGMT,MGMT,4400,80,0,0,0,0,0,34,34,3,2,
2209,BE,MGMT,MGMT,4402,80,0,0,0,0,0,17,17,3,2,
2209,BE,MGMT,MGMT,4403,80,0,0,0,0,0,16,16,3,2,
2209,BE,MGMT,MGMT,4403,80,0,0,0,0,0,9,9,3,2,
2209,BE,MGMT,MGMT,4500,80,0,0,0,0,0,24,24,3,2,
2209,BE,MGMT,MGMT,4500,81,0,0,0,0,0,17,17,3,2,
2209,BE,MGMT,MGMT,4501,80,0,0,0,0,0,29,29,3,2,
2209,BE,MGMT,MGMT,4504,80,0,0,0,0,0,13,13,3,2,
2209,BE,MGMT,MGMT,4507,1,24,0,8,0,1,0,8,3,2,
2209,BE,MGMT,MGMT,5101,1,0,48,16,0,0,0,16,3,3,
2209,BE,MGMT,MGMT,5340,1,0,36,12,0,0,0,12,3,3,
2209,BE,MGMT,MGMT,5345,1,0,48,16,0,2,0,16,3,3,
2209,BE,MGMT,MGMT,5502,1,6,12,6,0,2,0,6,3,3,
2209,BE,MKT,MKT,3100,80,0,0,0,0,0,31,31,3,2,
2209,BE,MKT,MKT,3100,80,0,0,0,0,0,29,29,3,2,
2209,BE,MKT,MKT,3100,80,0,0,0,0,0,37,37,3,2,
2209,BE,MKT,MKT,3100,81,0,0,0,0,0,11,11,3,2,
2209,BE,MKT,MKT,3200,80,0,0,0,0,0,18,18,3,2,
2209,BE,MKT,MKT,3200,80,0,0,0,0,0,23,23,3,2,
2209,BE,MKT,MKT,3400,80,0,0,0,0,0,20,20,3,2,
2209,BE,MKT,MKT,3950,80,0,0,0,0,0,26,26,3,2,UD D
2209,BE,MKT,MKT,3980,1,1,0,1,0,0,0,1,1,2,
2209,BE,MKT,MKT,3980,2,0,0,0,0,0,0,0,2,2,
2209,BE,MKT,MKT,3980,3,0,0,0,0,0,0,0,3,2,
2209,BE,MKT,MKT,4300,80,0,0,0,0,0,16,16,3,2,
2209,BE,MKT,MKT,4420,80,0,0,0,0,0,9,9,3,2,
2209,BE,MKT,MKT,4449,80,0,0,0,0,0,26,26,3,2,
2209,BE,MKT,MKT,4460,80,0,0,0,0,0,23,23,3,2,
2209,BE,MKT,MKT,4460,80,0,0,0,0,0,32,32,3,2,
2209,BE,MKT,MKT,4500,80,0,0,0,0,0,16,16,3,2,
2209,BE,MKT,MKT,4520,1,24,0,8,1,2,4,12,3,2,
2209,BE,MKT,MKT,4830,80,0,0,0,0,0,0,0,3,2,
2209,BE,MKT,MKT,4980,1,0,0,0,0,0,0,0,1,2,
2209,BE,MKT,MKT,4980,2,0,0,0,0,0,0,0,2,2,
2209,BE,MKT,MKT,4980,3,0,0,0,0,0,0,0,3,2,
2209,ED,AASE,EDAD,5700,1,15,12,9,0,0,0,9,3,3,
2209,ED,AASE,EDAD,5700,1,15,9,8,0,0,0,8,3,3,
2209,ED,AASE,EDAD,5700,2,6,0,2,0,0,0,2,3,3,
2209,ED,AASE,EDAD,5700,3,9,3,4,0,0,0,4,3,3,
2209,ED,AASE,EDAD,5800,1,5,4,9,0,0,0,9,1,3,
2209,ED,AASE,EDAD,5900,1,10,8,9,0,0,0,9,2,3,
2209,ED,AASE,EDAD,6010,1,3,21,8,1,0,0,8,3,3,
2209,ED,AASE,EDAD,6260,1,0,42,14,0,3,0,14,3,3,
2209,ED,AASE,EDAD,6705,1,0,39,13,2,0,0,13,3,3,
2209,ED,AASE,EDAD,6705,1,0,24,8,1,1,0,8,3,3,
2209,ED,AASE,EDAD,6950,1,0,12,4,0,0,0,4,3,3,
2209,ED,AASE,EDAD,6950,1,0,3,1,0,0,0,1,3,3,
2209,ED,AASE,EDAD,6950,1,0,12,4,0,1,0,4,3,3,
2209,ED,AASE,EDAD,6950,1,0,9,3,0,0,0,3,3,3,
2209,ED,AASE,EDFN,4130,1,22,2,12,2,0,0,12,2,2,
2209,ED,AASE,EDFN,4200,1,20,2,11,2,0,0,11,2,2,
2209,ED,AASE,EDFN,4520,5,27,0,9,0,0,0,9,3,2,
2209,ED,AASE,EDFN,5000,1,15,36,17,1,0,0,17,3,3,
2209,ED,AASE,EDFN,5080,1,0,27,9,0,0,0,9,3,3,
2209,ED,AASE,EDFN,5950,1,0,3,1,0,0,0,1,3,3,
2209,ED,AASE,EDFN,5960,1,0,0,1,0,0,0,1,0,3,
2209,ED,AASE,EDFN,5960,2,0,0,3,1,0,0,3,0,3,
2209,ED,AASE,EDFN,5960,4,0,0,7,0,0,0,7,0,3,
2209,ED,AASE,EDFN,5970,1,0,1,1,0,0,0,1,1,3,
2209,ED,AASE,EDFN,5980,1,0,7,7,0,0,0,7,1,3,
2209,ED,AASE,EDFN,5980,1,0,1,1,0,0,0,1,1,3,
2209,ED,AASE,EDFN,5980,2,0,2,1,0,0,0,1,2,3,
2209,ED,AASE,EDFN,5980,2,0,2,1,0,0,0,1,2,3,
2209,ED,AASE,EDFN,5980,3,0,6,2,0,0,0,2,3,3,
2209,ED,AASE,EDFN,5980,3,0,3,1,0,0,0,1,3,3,
2209,ED,AASE,EDFN,5980,4,0,6,2,0,0,0,2,3,3,
2209,ED,AASE,EDFN,5980,4,3,3,2,0,0,0,2,3,3,
2209,ED,AASE,EDFN,5980,5,0,3,1,0,0,0,1,3,3,
2209,ED,AASE,EDFN,5990,1,0,8,4,0,0,0,4,2,3,
2209,ED,AASE,EDFN,5990,2,0,2,1,0,0,0,1,2,3,
2209,ED,AASE,EDFN,5990,3,0,2,1,0,0,0,1,2,3,
2209,ED,AASE,EDFN,6051,1,0,16,8,2,1,0,8,2,3,
2209,ED,AASE,EDFN,6051,2,0,14,7,0,2,0,7,2,3,
2209,ED,AASE,EDFN,6051,2,0,12,6,0,2,0,6,2,3,
2209,ED,AASE,EDFN,6051,3,0,16,8,0,0,0,8,2,3,
2209,ED,AASE,EDFN,6051,4,0,12,6,0,0,0,6,2,3,
2209,ED,AASE,EDFN,6051,5,0,14,7,0,0,0,7,2,3,
2209,ED,AASE,EDFN,6051,6,0,16,8,0,1,0,8,2,3,
2209,ED,AASE,EDFN,6051,6,0,12,6,0,0,0,6,2,3,
2209,ED,AASE,EDFN,6051,7,0,12,6,0,0,0,6,2,3,
2209,ED,AASE,EDFN,6052,1,0,28,14,0,3,0,14,2,3,
2209,ED,AASE,EDFN,6052,2,0,50,25,2,0,0,25,2,3,
2209,ED,AASE,EDFN,6140,1,0,18,6,0,0,0,6,3,3,
2209,ED,AASE,EDFN,6140,1,0,15,5,1,0,0,5,3,3,
2209,ED,AASE,EDFN,6410,1,0,52,13,0,0,0,13,4,3,
2209,ED,AASE,EDFN,6410,2,0,48,12,2,0,1,13,4,3,
2209,ED,AASE,EDFN,6990,1,0,30,10,0,0,0,10,3,3,
2209,ED,AASE,EDIT,4510,1,3,24,9,0,0,0,9,3,2,
2209,ED,AASE,EDIT,4520,1,6,21,9,0,0,0,9,3,2,
2209,ED,AASE,EDIT,4840,1,3,18,7,0,0,0,7,3,2,
2209,ED,AASE,EDIT,5030,1,15,27,14,1,0,0,14,3,3,
2209,ED,AASE,EDIT,5040,2,6,21,9,0,0,0,9,3,3,
2209,ED,AASE,EDIT,5050,1,0,27,9,0,0,0,9,3,3,
2209,ED,AASE,EDIT,5060,1,0,27,9,0,0,0,9,3,3,
2209,ED,AASE,EDIT,5100,2,14,4,9,0,0,0,9,2,3,
2209,ED,AASE,EDIT,5400,1,0,27,9,0,0,0,9,3,3,
2209,ED,AASE,EDIT,5600,1,3,18,7,0,0,0,7,3,3,
2209,ED,AASE,EDIT,6000,1,0,18,6,0,0,0,6,3,3,
2209,ED,AASE,EDUC,4000,1,6,2,4,0,0,0,4,2,2,
2209,ED,AASE,TESL,3010,1,27,0,9,0,1,0,9,3,2,UD D
2209,ED,AASE,TESL,5650,1,0,24,8,0,0,0,8,3,3,
2209,ED,AASE,TESL,5680,1,0,12,4,1,0,0,4,3,3,
2209,ED,AASE,TESL,5720,1,3,21,8,1,0,1,9,3,3,
2209,ED,AASE,TESL,5960,1,0,0,2,0,1,0,2,0,3,
2209,ED,AASE,TESL,5960,1,0,0,3,1,2,0,3,0,3,
2209,ED,AASE,TESL,5980,1,0,2,2,1,0,0,2,1,3,
2209,ED,AASE,TESL,5991,1,0,4,2,0,0,0,2,2,3,
2209,ED,AASE,TESL,5991,1,0,2,1,0,0,0,1,2,3,
2209,ED,AASE,TESL,5991,2,0,2,1,0,0,0,1,2,3,
2209,ED,AASE,ULRN,4130,2,0,0,29,0,1,0,29,0,2,
2209,ED,AASE,ULRN,4130,3,0,0,16,0,0,0,16,0,2,
2209,ED,AASE,ULRN,4130,4,0,0,26,1,0,0,26,0,2,
2209,ED,AASE,ULRN,4140,2,0,0,26,0,0,0,26,0,2,
2209,ED,AASE,ULRN,4140,3,0,0,13,0,0,0,13,0,2,
2209,ED,AASE,ULRN,4140,4,0,0,27,0,0,0,27,0,2,
2209,ED,EDCI,EDCI,956,9,9,0,9,0,0,0,9,1,,
2209,ED,EDCI,EDCI,956,11,5,0,5,0,0,0,5,1,,
2209,ED,EDCI,EDCI,4000,1,54,0,18,2,0,0,18,3,2,
2209,ED,EDCI,EDCI,4310,1,0,9,3,0,0,0,3,3,2,
2209,ED,EDCI,EDCI,5130,1,0,15,5,0,0,0,5,3,3,
2209,ED,EDCI,EDCI,5250,1,15,33,16,1,0,0,16,3,3,
2209,ED,EDCI,EDCI,5310,1,0,12,4,0,0,0,4,3,3,
2209,ED,EDCI,EDCI,5350,1,15,30,15,1,0,0,15,3,3,
2209,ED,EDCI,EDCI,5350,1,15,9,8,0,0,0,8,3,3,
2209,ED,EDCI,EDCI,5400,1,3,12,5,0,0,0,5,3,3,
2209,ED,EDCI,EDCI,5400,2,3,18,7,0,0,0,7,3,3,
2209,ED,EDCI,EDCI,5420,1,3,18,7,0,0,0,7,3,3,
2209,ED,EDCI,EDCI,5420,2,0,0,7,0,0,0,7,0,3,
2209,ED,EDCI,EDCI,5580,1,5,3,8,0,0,0,8,1,3,
2209,ED,EDCI,EDCI,5600,1,9,18,9,0,0,1,10,3,3,
2209,ED,EDCI,EDCI,5600,1,15,36,17,1,0,0,17,3,3,
2209,ED,EDCI,EDCI,5900,1,3,12,5,0,0,0,5,3,3,
2209,ED,EDCI,EDCI,5900,1,0,27,9,0,0,0,9,3,3,
2209,ED,EDCI,EDCI,5960,1,0,0,5,0,0,0,5,0,3,
2209,ED,EDCI,EDCI,5960,1,0,0,3,0,0,0,3,0,3,
2209,ED,EDCI,EDCI,5960,2,0,0,0,0,0,0,0,0,3,
2209,ED,EDCI,EDCI,5960,2,0,0,5,0,0,0,5,0,3,
2209,ED,EDCI,EDCI,5960,3,0,0,0,0,0,0,0,0,3,
2209,ED,EDCI,EDCI,5960,4,0,0,6,0,1,0,6,0,3,
2209,ED,EDCI,EDCI,5960,5,0,0,1,0,0,0,1,0,3,
2209,ED,EDCI,EDCI,5960,5,0,0,5,0,0,0,5,0,3,
2209,ED,EDCI,EDCI,5960,6,0,0,1,0,0,0,1,0,3,
2209,ED,EDCI,EDCI,5960,7,0,0,0,0,0,0,0,0,3,
2209,ED,EDCI,EDCI,5990,1,0,0,0,0,0,0,0,2,3,
2209,ED,EDCI,EDCI,5990,1,0,4,2,0,0,0,2,2,3,
2209,ED,EDCI,EDCI,5991,1,0,0,0,0,0,0,0,2,3,
2209,ED,EDCI,EDCI,6350,1,0,27,9,0,0,0,9,3,3,
2209,ED,EDCI,EDCI,6750,1,0,21,7,0,0,0,7,3,3,
2209,ED,EDCI,EDCI,6750,1,0,21,7,0,0,0,7,3,3,
2209,ED,EDCI,EDEL,4120,1,3,24,9,0,0,0,9,3,2,
2209,ED,EDCI,EDEL,4161,1,7,0,7,0,0,0,7,1,2,
2209,ED,EDCI,EDEL,4660,1,6,15,7,0,0,0,7,3,2,
2209,ED,EDCI,EDEL,4880,1,28,0,4,0,0,0,4,7,2,
2209,ED,EDCI,EDEL,4880,2,0,0,0,0,0,0,0,7,2,
2209,ED,EDCI,EDEL,4880,2,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDEL,4880,3,21,0,3,0,0,0,3,7,2,
2209,ED,EDCI,EDEL,4880,3,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDEL,4880,4,28,7,5,0,0,0,5,7,2,
2209,ED,EDCI,EDEL,4880,4,28,0,4,0,0,0,4,7,2,
2209,ED,EDCI,EDEL,4880,5,21,0,3,0,0,0,3,7,2,
2209,ED,EDCI,EDEL,4880,5,49,0,7,0,0,0,7,7,2,
2209,ED,EDCI,EDEL,4880,6,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDEL,4880,6,28,0,4,0,0,0,4,7,2,
2209,ED,EDCI,EDEL,4880,7,42,14,8,0,0,0,8,7,2,
2209,ED,EDCI,EDEL,4880,7,28,0,4,0,0,0,4,7,2,
2209,ED,EDCI,EDEL,4880,8,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDEL,4880,8,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDEL,4880,9,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDEL,4880,9,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDEL,4880,10,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDEL,4890,1,0,0,0,0,0,0,0,7,2,
2209,ED,EDCI,EDEL,4890,1,0,7,1,0,0,0,1,7,2,
2209,ED,EDCI,EDEL,4890,2,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDEL,4890,3,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDEL,4890,4,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDEL,4890,5,0,0,0,0,0,0,0,7,2,
2209,ED,EDCI,EDEL,4900,4,6,0,6,0,0,0,6,1,2,
2209,ED,EDCI,EDEL,5640,1,0,27,9,0,0,0,9,3,3,
2209,ED,EDCI,EDEL,5890,1,0,15,5,0,0,0,5,3,3,
2209,ED,EDCI,EDEL,5970,1,0,0,0,0,0,0,0,1,3,
2209,ED,EDCI,EDEL,5970,2,0,0,0,0,0,0,0,2,3,
2209,ED,EDCI,EDEL,5970,3,0,0,0,0,0,0,0,3,3,
2209,ED,EDCI,EDEL,5980,1,0,0,0,0,0,0,0,1,3,
2209,ED,EDCI,EDEL,5980,2,0,0,0,0,0,0,0,2,3,
2209,ED,EDCI,EDEL,5980,3,0,18,6,0,0,0,6,3,3,
2209,ED,EDCI,EDEL,5980,3,0,6,2,0,0,0,2,3,3,
2209,ED,EDCI,EDSE,4453,1,0,0,0,0,0,0,0,7,2,
2209,ED,EDCI,EDSE,4453,2,14,7,3,0,0,0,3,7,2,
2209,ED,EDCI,EDSE,4453,2,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDSE,4453,3,21,7,4,0,0,0,4,7,2,
2209,ED,EDCI,EDSE,4453,3,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDSE,4453,4,42,0,6,0,0,0,6,7,2,
2209,ED,EDCI,EDSE,4453,4,42,0,6,0,0,0,6,7,2,
2209,ED,EDCI,EDSE,4453,5,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDSE,4453,5,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4453,6,21,0,3,0,0,0,3,7,2,
2209,ED,EDCI,EDSE,4453,6,7,0,1,0,1,0,1,7,2,
2209,ED,EDCI,EDSE,4453,7,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDSE,4453,7,7,7,2,0,0,0,2,7,2,
2209,ED,EDCI,EDSE,4453,8,21,0,3,0,0,0,3,7,2,
2209,ED,EDCI,EDSE,4453,8,28,7,5,0,0,0,5,7,2,
2209,ED,EDCI,EDSE,4453,9,21,14,5,0,0,0,5,7,2,
2209,ED,EDCI,EDSE,4453,10,0,7,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4453,11,21,0,3,0,0,0,3,7,2,
2209,ED,EDCI,EDSE,4453,12,14,0,2,0,0,0,2,7,2,
2209,ED,EDCI,EDSE,4455,1,0,54,9,2,0,0,9,6,2,
2209,ED,EDCI,EDSE,4480,1,9,0,9,2,0,0,9,1,2,
2209,ED,EDCI,EDSE,4890,1,0,0,0,0,0,0,0,7,2,
2209,ED,EDCI,EDSE,4890,1,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4890,2,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4890,2,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4890,3,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4890,3,0,7,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4890,4,0,0,0,0,0,0,0,7,2,
2209,ED,EDCI,EDSE,4890,5,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4890,6,7,0,1,0,0,0,1,7,2,
2209,ED,EDCI,EDSE,4900,1,0,0,0,0,0,0,0,1,2,
2209,ED,EDCI,EDSE,4900,3,0,3,1,0,0,0,1,3,2,
2209,ED,EDCI,EDSE,4900,3,2,0,1,0,0,0,1,2,2,
2209,ED,EDCI,EDSE,4990,1,6,0,6,2,4,0,6,1,2,
2209,ED,EDCI,EDSE,4990,2,0,0,0,0,0,0,0,2,2,
2209,ED,EDCI,EDSE,4990,3,3,0,1,0,0,0,1,3,2,
2209,ED,EDCI,EDSE,4990,3,3,0,1,0,0,0,1,3,2,
2209,ED,EDCI,EDSE,4990,4,3,3,2,0,0,0,2,3,2,
2209,ED,EDCI,EDSE,5000,1,27,0,9,2,0,0,9,3,3,
2209,ED,EDCI,EDSE,5002,1,21,0,7,0,0,0,7,3,3,
2209,ED,EDCI,EDSE,5490,1,9,0,9,2,0,0,9,1,3,
2209,ED,EDCI,EDSE,5970,1,0,0,0,0,0,0,0,1,3,
2209,ED,EDCI,EDSE,5970,2,0,0,0,0,0,0,0,2,3,
2209,ED,EDCI,EDSE,5970,3,0,0,0,0,0,0,0,3,3,
2209,ED,EDCI,EDSE,5980,1,0,0,0,0,0,0,0,1,3,
2209,ED,EDCI,EDSE,5980,1,0,3,1,0,0,0,1,3,3,
2209,ED,EDCI,EDSE,5980,2,0,0,0,0,0,0,0,2,3,
2209,ED,EDCI,EDSE,5980,3,0,6,2,0,0,0,2,3,3,
2209,ED,EDCI,EDSE,5980,3,0,3,1,0,0,0,1,3,3,
2209,ED,EDCI,EDSE,4212L,1,21,0,7,2,4,1,8,3,2,
2209,ED,EDCI,EDSE,4212M,1,15,3,6,0,0,0,6,3,2,
2209,ED,EDSC,COUN,4030,80,0,0,0,0,0,46,46,3,2,
2209,ED,EDSC,COUN,4490,1,27,0,9,0,0,0,9,3,2,
2209,ED,EDSC,COUN,4500,80,0,0,0,0,0,39,39,3,2,
2209,ED,EDSC,COUN,5005,1,0,36,9,0,0,0,9,4,3,
2209,ED,EDSC,COUN,5010,2,6,6,4,0,0,0,4,3,3,
2209,ED,EDSC,COUN,5024,80,0,0,0,0,0,36,36,3,3,
2209,ED,EDSC,COUN,5031,1,3,15,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5031,2,0,21,7,1,0,0,7,3,3,
2209,ED,EDSC,COUN,5031,3,0,18,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5031,4,0,18,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5033,1,0,3,1,0,0,0,1,3,3,
2209,ED,EDSC,COUN,5033,1,0,18,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5033,2,0,21,7,1,0,0,7,3,3,
2209,ED,EDSC,COUN,5033,3,0,18,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5033,4,0,18,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5035,1,0,21,7,0,0,0,7,3,3,
2209,ED,EDSC,COUN,5035,2,0,24,8,0,0,0,8,3,3,
2209,ED,EDSC,COUN,5035,3,0,21,7,0,0,0,7,3,3,
2209,ED,EDSC,COUN,5103,80,0,0,0,0,0,30,30,3,3,
2209,ED,EDSC,COUN,5114,1,0,27,9,0,0,0,9,3,3,
2209,ED,EDSC,COUN,5150,80,0,0,0,0,0,39,39,3,3,
2209,ED,EDSC,COUN,5160,80,0,0,0,0,0,24,24,3,3,
2209,ED,EDSC,COUN,5187,2,0,27,9,0,0,0,9,3,3,
2209,ED,EDSC,COUN,5188,1,0,20,5,0,0,0,5,4,3,
2209,ED,EDSC,COUN,5188,1,0,16,4,0,0,0,4,4,3,
2209,ED,EDSC,COUN,5188,2,0,16,4,0,0,0,4,4,3,
2209,ED,EDSC,COUN,5188,3,0,24,6,0,0,0,6,4,3,
2209,ED,EDSC,COUN,5188,3,0,24,6,0,0,0,6,4,3,
2209,ED,EDSC,COUN,5188,4,0,16,4,0,0,0,4,4,3,
2209,ED,EDSC,COUN,5188,5,0,12,3,0,0,0,3,4,3,
2209,ED,EDSC,COUN,5230,2,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5230,2,0,0,11,0,0,0,11,0,3,
2209,ED,EDSC,COUN,5230,4,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5230,4,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5230,6,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5230,6,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5257,80,0,0,0,0,0,25,25,3,3,
2209,ED,EDSC,COUN,5286,1,0,24,8,0,0,0,8,3,3,
2209,ED,EDSC,COUN,5286,1,2,0,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5286,2,0,12,6,0,0,0,6,2,3,
2209,ED,EDSC,COUN,5286,3,0,8,2,0,0,0,2,4,3,
2209,ED,EDSC,COUN,5286,4,0,12,4,0,0,0,4,3,3,
2209,ED,EDSC,COUN,5286,4,0,15,5,0,0,0,5,3,3,
2209,ED,EDSC,COUN,5286,5,0,6,2,0,0,0,2,3,3,
2209,ED,EDSC,COUN,5286,5,0,24,8,0,0,0,8,3,3,
